pv,upper,lower,precision,drive high,drive low
SR08A-PC-Q1B-01:I,200,0,3,200,0
SR08A-PC-Q1B-01:SETI,0,0,4,200,0
SR08A-PC-Q1D-10:I,240,0,3,240,0
SR08A-PC-Q1D-10:SETI,0,0,4,240,0
SR08A-PC-Q2AB-04:I,200,0,3,200,0
SR08A-PC-Q2AB-04:SETI,0,0,4,200,0
SR08A-PC-Q2AD-07:I,200,0,3,200,0
SR08A-PC-Q2AD-07:SETI,0,0,4,200,0
SR08A-PC-Q2B-02:I,200,0,3,200,0
SR08A-PC-Q2B-02:SETI,0,0,4,200,0
SR08A-PC-Q2D-09:I,200,0,3,200,0
SR08A-PC-Q2D-09:SETI,0,0,4,200,0
SR08A-PC-Q3B-03:I,200,0,3,200,0
SR08A-PC-Q3B-03:SETI,0,0,4,200,0
SR08A-PC-Q3D-08:I,200,0,3,200,0
SR08A-PC-Q3D-08:SETI,0,0,4,200,0
SR08A-PC-QUADF-01:I,200,0,3,200,0
SR08A-PC-QUADF-01:SETI,0,0,4,200,0
SR08A-PC-S1A-04:I,110,0,3,110,0
SR08A-PC-S1A-04:SETI,0,0,4,110,0
SR08A-PC-S1C-01:I,100,0,3,100,0
SR08A-PC-S1C-01:SETI,0,0,4,100,0
SR08A-PC-S1D-07:I,100,0,3,100,0
SR08A-PC-S1D-07:SETI,0,0,4,100,0
SR08A-PC-S2A-03:I,100,0,3,100,0
SR08A-PC-S2A-03:SETI,0,0,4,100,0
SR08A-PC-S2A-05:I,100,0,3,100,0
SR08A-PC-S2A-05:SETI,0,0,4,100,0
SR08A-PC-S2C-02:I,100,0,3,100,0
SR08A-PC-S2C-02:SETI,0,0,4,100,0
SR08A-PC-S2D-06:I,100,0,3,100,0
SR08A-PC-S2D-06:SETI,0,0,4,100,0
SR08A-PC-SQUAD-01:I,5,-5,3,5,-5
SR08A-PC-SQUAD-01:SETI,0,0,4,5,-5
SR08A-PC-SQUAD-02:I,5,-5,3,5,-5
SR08A-PC-SQUAD-02:SETI,0,0,4,5,-5
SR08A-PC-SQUAD-03:I,5,-5,3,5,-5
SR08A-PC-SQUAD-03:SETI,0,0,4,5,-5
SR08A-PC-SQUAD-04:I,5,-5,3,5,-5
SR08A-PC-SQUAD-04:SETI,0,0,4,5,-5
SR08A-PC-VSTR-01:I,5,-5,3,5,-5
SR08A-PC-VSTR-01:SETI,0,0,4,5,-5
SR08A-PC-VSTR-02:I,5,-5,3,5,-5
SR08A-PC-VSTR-02:SETI,0,0,4,5,-5
SR08A-PC-VSTR-03:I,5,-5,3,5,-5
SR08A-PC-VSTR-03:SETI,0,0,4,5,-5
SR08A-PC-VSTR-04:I,5,-5,3,5,-5
SR08A-PC-VSTR-04:SETI,0,0,4,5,-5
SR08A-PC-VSTR-05:I,5,-5,3,5,-5
SR08A-PC-VSTR-05:SETI,0,0,4,5,-5
SR08A-PC-VSTR-06:I,5,-5,3,5,-5
SR08A-PC-VSTR-06:SETI,0,0,4,5,-5
SR08A-PC-VSTR-07:I,5,-5,3,5,-5
SR08A-PC-VSTR-07:SETI,0,0,4,5,-5
SR08C-DI-EBPM-01:SA:X,10,-10,4,10,-10
SR08C-DI-EBPM-01:SA:Y,10,-10,4,10,-10
SR08C-DI-EBPM-02:SA:X,10,-10,4,10,-10
SR08C-DI-EBPM-02:SA:Y,10,-10,4,10,-10
SR08C-DI-EBPM-03:SA:X,10,-10,4,10,-10
SR08C-DI-EBPM-03:SA:Y,10,-10,4,10,-10
SR08C-DI-EBPM-04:SA:X,10,-10,4,10,-10
SR08C-DI-EBPM-04:SA:Y,10,-10,4,10,-10
SR08C-DI-EBPM-05:SA:X,10,-10,4,10,-10
SR08C-DI-EBPM-05:SA:Y,10,-10,4,10,-10
SR08C-DI-EBPM-06:SA:X,10,-10,4,10,-10
SR08C-DI-EBPM-06:SA:Y,10,-10,4,10,-10
SR08C-DI-EBPM-07:SA:X,10,-10,4,10,-10
SR08C-DI-EBPM-07:SA:Y,10,-10,4,10,-10
SR08I-PC-HSTR-11:I,5,-5,3,5,-5
SR08I-PC-HSTR-11:SETI,0,0,4,5,-5
SR08I-PC-HSTR-12:I,5,-5,3,5,-5
SR08I-PC-HSTR-12:SETI,0,0,4,5,-5
SR08I-PC-VSTR-11:I,5,-5,3,5,-5
SR08I-PC-VSTR-11:SETI,0,0,4,5,-5
SR08I-PC-VSTR-12:I,5,-5,3,5,-5
SR08I-PC-VSTR-12:SETI,0,0,4,5,-5
SR09A-PC-HSTR-01:I,5,-5,3,5,-5
SR09A-PC-HSTR-01:SETI,0,0,4,5,-5
SR09A-PC-HSTR-02:I,5,-5,3,5,-5
SR09A-PC-HSTR-02:SETI,0,0,4,5,-5
SR09A-PC-HSTR-03:I,5,-5,3,5,-5
SR09A-PC-HSTR-03:SETI,0,0,4,5,-5
SR09A-PC-HSTR-04:I,5,-5,3,5,-5
SR09A-PC-HSTR-04:SETI,0,0,4,5,-5
SR09A-PC-HSTR-05:I,5,-5,3,5,-5
SR09A-PC-HSTR-05:SETI,0,0,4,5,-5
SR09A-PC-HSTR-06:I,5,-5,3,5,-5
SR09A-PC-HSTR-06:SETI,0,0,4,5,-5
SR09A-PC-HSTR-07:I,5,-5,3,5,-5
SR09A-PC-HSTR-07:SETI,0,0,4,5,-5
SR09A-PC-Q1AB-06:I,200,0,3,200,0
SR09A-PC-Q1AB-06:SETI,0,0,4,200,0
SR09A-PC-Q1AD-05:I,200,0,3,200,0
SR09A-PC-Q1AD-05:SETI,0,0,4,200,0
SR09A-PC-Q1B-10:I,200,0,3,200,0
SR09A-PC-Q1B-10:SETI,0,0,4,200,0
SR09A-PC-Q1D-01:I,200,0,3,200,0
SR09A-PC-Q1D-01:SETI,0,0,4,200,0
SR09A-PC-Q2AB-07:I,200,0,3,200,0
SR09A-PC-Q2AB-07:SETI,0,0,4,200,0
SR09A-PC-Q2AD-04:I,200,0,3,200,0
SR09A-PC-Q2AD-04:SETI,0,0,4,200,0
SR09A-PC-Q2B-09:I,200,0,3,200,0
SR09A-PC-Q2B-09:SETI,0,0,4,200,0
SR09A-PC-Q2D-02:I,200,0,3,200,0
SR09A-PC-Q2D-02:SETI,0,0,4,200,0
SR09A-PC-Q3B-08:I,200,0,3,200,0
SR09A-PC-Q3B-08:SETI,0,0,4,200,0
SR09A-PC-Q3D-03:I,200,0,3,200,0
SR09A-PC-Q3D-03:SETI,0,0,4,200,0
SR09A-PC-QUADF-04:I,200,0,3,200,0
SR09A-PC-QUADF-04:SETI,0,0,4,200,0
SR09A-PC-S1A-04:I,110,0,3,110,0
SR09A-PC-S1A-04:SETI,0,0,4,110,0
SR09A-PC-S1C-07:I,70,0,3,70,0
SR09A-PC-S1C-07:SETI,0,0,4,70,0
SR09A-PC-S1D-01:I,100,0.100000001490116,3,100,0.100000001490116
SR09A-PC-S1D-01:SETI,0,0.100000001490116,4,100,0.100000001490116
SR09A-PC-S2A-03:I,100,0,3,100,0
SR09A-PC-S2A-03:SETI,0,0,4,100,0
SR09A-PC-S2A-05:I,100,0,3,100,0
SR09A-PC-S2A-05:SETI,0,0,4,100,0
SR09A-PC-S2C-06:I,100,0,3,100,0
SR09A-PC-S2C-06:SETI,0,0,4,100,0
SR09A-PC-S2D-02:I,100,0,3,100,0
SR09A-PC-S2D-02:SETI,0,0,4,100,0
SR09A-PC-SQUAD-01:I,5,-5,3,5,-5
SR09A-PC-SQUAD-01:SETI,0,0,4,5,-5
SR09A-PC-SQUAD-02:I,5,-5,3,5,-5
SR09A-PC-SQUAD-02:SETI,0,0,4,5,-5
SR09A-PC-SQUAD-03:I,5,-5,3,5,-5
SR09A-PC-SQUAD-03:SETI,0,0,4,5,-5
SR09A-PC-SQUAD-04:I,5,-5,3,5,-5
SR09A-PC-SQUAD-04:SETI,0,0,4,5,-5
SR09A-PC-VSTR-01:I,5,-5,3,5,-5
SR09A-PC-VSTR-01:SETI,0,0,4,5,-5
SR09A-PC-VSTR-02:I,5,-5,3,5,-5
SR09A-PC-VSTR-02:SETI,0,0,4,5,-5
SR09A-PC-VSTR-03:I,5,-5,3,5,-5
SR09A-PC-VSTR-03:SETI,0,0,4,5,-5
SR09A-PC-VSTR-04:I,5,-5,3,5,-5
SR09A-PC-VSTR-04:SETI,0,0,4,5,-5
SR09A-PC-VSTR-05:I,5,-5,3,5,-5
SR09A-PC-VSTR-05:SETI,0,0,4,5,-5
SR09A-PC-VSTR-06:I,5,-5,3,5,-5
SR09A-PC-VSTR-06:SETI,0,0,4,5,-5
SR09A-PC-VSTR-07:I,5,-5,3,5,-5
SR09A-PC-VSTR-07:SETI,0,0,4,5,-5
SR09C-DI-EBPM-01:SA:X,10,-10,4,10,-10
SR09C-DI-EBPM-01:SA:Y,10,-10,4,10,-10
SR09C-DI-EBPM-02:SA:X,10,-10,4,10,-10
SR09C-DI-EBPM-02:SA:Y,10,-10,4,10,-10
SR09C-DI-EBPM-03:SA:X,10,-10,4,10,-10
SR09C-DI-EBPM-03:SA:Y,10,-10,4,10,-10
SR09C-DI-EBPM-04:SA:X,10,-10,4,10,-10
SR09C-DI-EBPM-04:SA:Y,10,-10,4,10,-10
SR09C-DI-EBPM-05:SA:X,10,-10,4,10,-10
SR09C-DI-EBPM-05:SA:Y,10,-10,4,10,-10
SR09C-DI-EBPM-06:SA:X,10,-10,4,10,-10
SR09C-DI-EBPM-06:SA:Y,10,-10,4,10,-10
SR09C-DI-EBPM-07:SA:X,10,-10,4,10,-10
SR09C-DI-EBPM-07:SA:Y,10,-10,4,10,-10
SR09I-PC-HSTR-11:I,5,-5,3,5,-5
SR09I-PC-HSTR-11:SETI,0,0,4,5,-5
SR09I-PC-HSTR-12:I,5,-5,3,5,-5
SR09I-PC-HSTR-12:SETI,0,0,4,5,-5
SR09I-PC-VSTR-11:I,5,-5,3,5,-5
SR09I-PC-VSTR-11:SETI,0,0,4,5,-5
SR09I-PC-VSTR-12:I,5,-5,3,5,-5
SR09I-PC-VSTR-12:SETI,0,0,4,5,-5
SR09J-PC-HSTR-11:I,5,-5,3,5,-5
SR09J-PC-HSTR-11:SETI,0,0,4,5,-5
SR09J-PC-HSTR-12:I,5,-5,3,5,-5
SR09J-PC-HSTR-12:SETI,0,0,4,5,-5
SR09J-PC-VSTR-11:I,5,-5,3,5,-5
SR09J-PC-VSTR-11:SETI,0,0,4,5,-5
SR09J-PC-VSTR-12:I,5,-5,3,5,-5
SR09J-PC-VSTR-12:SETI,0,0,4,5,-5
SR09S-DI-EBPM-01:SA:X,10,-10,4,10,-10
SR09S-DI-EBPM-01:SA:Y,10,-10,4,10,-10
SR09S-DI-EBPM-02:SA:X,10,-10,4,10,-10
SR09S-DI-EBPM-02:SA:Y,10,-10,4,10,-10
SR09S-PC-HSTR-01:I,5,-5,3,5,-5
SR09S-PC-HSTR-01:SETI,0,0,4,5,-5
SR09S-PC-HSTR-02:I,18.5,-18.5,3,18.5,-18.5
SR09S-PC-HSTR-02:SETI,0,0,4,18.5,-18.5
SR09S-PC-QUADD-02:I,200,0,3,200,0
SR09S-PC-QUADD-02:SETI,0,0,4,200,0
SR09S-PC-QUADF-03:I,200,0,3,200,0
SR09S-PC-QUADF-03:SETI,0,0,4,200,0
SR09S-PC-VSTR-01:I,5,-5,3,5,-5
SR09S-PC-VSTR-01:SETI,0,0,4,5,-5
SR09S-PC-VSTR-02:I,18.5,-18.5,3,18.5,-18.5
SR09S-PC-VSTR-02:SETI,0,0,4,18.5,-18.5
SR10A-PC-HSTR-01:I,5,-5,3,5,-5
SR10A-PC-HSTR-01:SETI,0,0,4,5,-5
SR10A-PC-HSTR-02:I,5,-5,3,5,-5
SR10A-PC-HSTR-02:SETI,0,0,4,5,-5
SR10A-PC-HSTR-03:I,5,-5,3,5,-5
SR10A-PC-HSTR-03:SETI,0,0,4,5,-5
SR10A-PC-HSTR-04:I,5,-5,3,5,-5
SR10A-PC-HSTR-04:SETI,0,0,4,5,-5
SR10A-PC-HSTR-05:I,5,-5,3,5,-5
SR10A-PC-HSTR-05:SETI,0,0,4,5,-5
SR10A-PC-HSTR-06:I,5,-5,3,5,-5
SR10A-PC-HSTR-06:SETI,0,0,4,5,-5
SR10A-PC-HSTR-07:I,5,-5,3,5,-5
SR10A-PC-HSTR-07:SETI,0,0,4,5,-5
SR10A-PC-Q1AB-05:I,200,0,3,200,0
SR10A-PC-Q1AB-05:SETI,0,0,4,200,0
SR10A-PC-Q1AB-06:I,200,0,3,200,0
SR10A-PC-Q1AB-06:SETI,0,0,4,200,0
SR10A-PC-Q1B-01:I,200,0,3,200,0
SR10A-PC-Q1B-01:SETI,0,0,4,200,0
SR10A-PC-Q1B-10:I,200,0,3,200,0
SR10A-PC-Q1B-10:SETI,0,0,4,200,0
SR10A-PC-Q2AB-04:I,200,0,3,200,0
SR10A-PC-Q2AB-04:SETI,0,0,4,200,0
SR10A-PC-Q2AB-07:I,200,0,3,200,0
SR10A-PC-Q2AB-07:SETI,0,0,4,200,0
SR10A-PC-Q2B-02:I,200,0,3,200,0
SR10A-PC-Q2B-02:SETI,0,0,4,200,0
SR10A-PC-Q2B-09:I,200,0,3,200,0
SR10A-PC-Q2B-09:SETI,0,0,4,200,0
SR10A-PC-Q3B-03:I,200,0,3,200,0
SR10A-PC-Q3B-03:SETI,0,0,4,200,0
SR10A-PC-Q3B-08:I,200,0,3,200,0
SR10A-PC-Q3B-08:SETI,0,0,4,200,0
SR10A-PC-S1A-04:I,110,0,3,110,0
SR10A-PC-S1A-04:SETI,0,0,4,110,0
SR10A-PC-S1B-01:I,100,0,3,100,0
SR10A-PC-S1B-01:SETI,0,0,4,100,0
SR10A-PC-S1B-07:I,100,0,3,100,0
SR10A-PC-S1B-07:SETI,0,0,4,100,0
SR10A-PC-S2A-03:I,100,0,3,100,0
SR10A-PC-S2A-03:SETI,0,0,4,100,0
SR10A-PC-S2A-05:I,100,0,3,100,0
SR10A-PC-S2A-05:SETI,0,0,4,100,0
SR10A-PC-S2B-02:I,100,0,3,100,0
SR10A-PC-S2B-02:SETI,0,0,4,100,0
SR10A-PC-S2B-06:I,100,0,3,100,0
SR10A-PC-S2B-06:SETI,0,0,4,100,0
SR10A-PC-SQUAD-01:I,5,-5,3,5,-5
SR10A-PC-SQUAD-01:SETI,0,0,4,5,-5
SR10A-PC-SQUAD-02:I,5,-5,3,5,-5
SR10A-PC-SQUAD-02:SETI,0,0,4,5,-5
SR10A-PC-SQUAD-03:I,5,-5,3,5,-5
SR10A-PC-SQUAD-03:SETI,0,0,4,5,-5
SR10A-PC-SQUAD-04:I,5,-5,3,5,-5
SR10A-PC-SQUAD-04:SETI,0,0,4,5,-5
SR10A-PC-VSTR-01:I,5,-5,3,5,-5
SR10A-PC-VSTR-01:SETI,0,0,4,5,-5
SR10A-PC-VSTR-02:I,5,-5,3,5,-5
SR10A-PC-VSTR-02:SETI,0,0,4,5,-5
SR10A-PC-VSTR-03:I,5,-5,3,5,-5
SR10A-PC-VSTR-03:SETI,0,0,4,5,-5
SR10A-PC-VSTR-04:I,5,-5,3,5,-5
SR10A-PC-VSTR-04:SETI,0,0,4,5,-5
SR10A-PC-VSTR-05:I,5,-5,3,5,-5
SR10A-PC-VSTR-05:SETI,0,0,4,5,-5
SR10A-PC-VSTR-06:I,5,-5,3,5,-5
SR10A-PC-VSTR-06:SETI,0,0,4,5,-5
SR10A-PC-VSTR-07:I,5,-5,3,5,-5
SR10A-PC-VSTR-07:SETI,0,0,4,5,-5
SR10C-DI-EBPM-01:SA:X,10,-10,4,10,-10
SR10C-DI-EBPM-01:SA:Y,10,-10,4,10,-10
SR10C-DI-EBPM-02:SA:X,10,-10,4,10,-10
SR10C-DI-EBPM-02:SA:Y,10,-10,4,10,-10
SR10C-DI-EBPM-03:SA:X,10,-10,4,10,-10
SR10C-DI-EBPM-03:SA:Y,10,-10,4,10,-10
SR10C-DI-EBPM-04:SA:X,10,-10,4,10,-10
SR10C-DI-EBPM-04:SA:Y,10,-10,4,10,-10
SR10C-DI-EBPM-05:SA:X,10,-10,4,10,-10
SR10C-DI-EBPM-05:SA:Y,10,-10,4,10,-10
SR10C-DI-EBPM-06:SA:X,10,-10,4,10,-10
SR10C-DI-EBPM-06:SA:Y,10,-10,4,10,-10
SR10C-DI-EBPM-07:SA:X,10,-10,4,10,-10
SR10C-DI-EBPM-07:SA:Y,10,-10,4,10,-10
SR10I-PC-HSTR-11:I,5,-5,3,5,-5
SR10I-PC-HSTR-11:SETI,0,0,4,5,-5
SR10I-PC-HSTR-12:I,5,-5,3,5,-5
SR10I-PC-HSTR-12:SETI,0,0,4,5,-5
SR10I-PC-HSTR-21:I,5,-5,3,5,-5
SR10I-PC-HSTR-21:SETI,0,0,4,5,-5
SR10I-PC-HSTR-22:I,5,-5,3,5,-5
SR10I-PC-HSTR-22:SETI,0,0,4,5,-5
SR10I-PC-VSTR-11:I,5,-5,3,5,-5
SR10I-PC-VSTR-11:SETI,0,0,4,5,-5
SR10I-PC-VSTR-12:I,5,-5,3,5,-5
SR10I-PC-VSTR-12:SETI,0,0,4,5,-5
SR10I-PC-VSTR-21:I,5,-5,3,5,-5
SR10I-PC-VSTR-21:SETI,0,0,4,5,-5
SR10I-PC-VSTR-22:I,5,-5,3,5,-5
SR10I-PC-VSTR-22:SETI,0,0,4,5,-5
SR11A-PC-HSTR-01:I,5,-5,3,5,-5
SR11A-PC-HSTR-01:SETI,0,0,4,5,-5
SR11A-PC-HSTR-02:I,5,-5,3,5,-5
SR11A-PC-HSTR-02:SETI,0,0,4,5,-5
SR11A-PC-HSTR-03:I,5,-5,3,5,-5
SR11A-PC-HSTR-03:SETI,0,0,4,5,-5
SR11A-PC-HSTR-04:I,5,-5,3,5,-5
SR11A-PC-HSTR-04:SETI,0,0,4,5,-5
SR11A-PC-HSTR-06:I,5,-5,3,5,-5
SR11A-PC-HSTR-06:SETI,0,0,4,5,-5
SR11A-PC-HSTR-07:I,5,-5,3,5,-5
SR11A-PC-HSTR-07:SETI,0,0,4,5,-5
SR11A-PC-Q1AB-05:I,200,0,3,200,0
SR11A-PC-Q1AB-05:SETI,0,0,4,200,0
SR11A-PC-Q1AB-06:I,200,0,3,200,0
SR11A-PC-Q1AB-06:SETI,0,0,4,200,0
SR11A-PC-Q1B-01:I,200,0,3,200,0
SR11A-PC-Q1B-01:SETI,0,0,4,200,0
SR11A-PC-Q1B-10:I,200,0,3,200,0
SR11A-PC-Q1B-10:SETI,0,0,4,200,0
SR11A-PC-Q2AB-04:I,200,0,3,200,0
SR11A-PC-Q2AB-04:SETI,0,0,4,200,0
SR11A-PC-Q2AB-07:I,200,0,3,200,0
SR11A-PC-Q2AB-07:SETI,0,0,4,200,0
SR11A-PC-Q2B-02:I,200,0,3,200,0
SR11A-PC-Q2B-02:SETI,0,0,4,200,0
SR11A-PC-Q2B-09:I,200,0,3,200,0
SR11A-PC-Q2B-09:SETI,0,0,4,200,0
SR11A-PC-Q3B-03:I,200,0,3,200,0
SR11A-PC-Q3B-03:SETI,0,0,4,200,0
SR11A-PC-Q3B-08:I,200,0,3,200,0
SR11A-PC-Q3B-08:SETI,0,0,4,200,0
SR11A-PC-S1A-04:I,110,0,3,110,0
SR11A-PC-S1A-04:SETI,0,0,4,110,0
SR11A-PC-S1B-01:I,100,0,3,100,0
SR11A-PC-S1B-01:SETI,0,0,4,100,0
SR11A-PC-S1B-07:I,100,0,3,100,0
SR11A-PC-S1B-07:SETI,0,0,4,100,0
SR11A-PC-S2A-03:I,200,0,3,200,0
SR11A-PC-S2A-03:SETI,0,0,4,200,0
SR11A-PC-S2B-02:I,100,0,3,100,0
SR11A-PC-S2B-02:SETI,0,0,4,100,0
SR11A-PC-S2B-06:I,100,0,3,100,0
SR11A-PC-S2B-06:SETI,0,0,4,100,0
SR11A-PC-SQUAD-01:I,5,-5,3,5,-5
SR11A-PC-SQUAD-01:SETI,0,0,4,5,-5
SR11A-PC-SQUAD-02:I,5,-5,3,5,-5
SR11A-PC-SQUAD-02:SETI,0,0,4,5,-5
SR11A-PC-SQUAD-03:I,5,-5,3,5,-5
SR11A-PC-SQUAD-03:SETI,0,0,4,5,-5
SR11A-PC-SQUAD-04:I,5,-5,3,5,-5
SR11A-PC-SQUAD-04:SETI,0,0,4,5,-5
SR11A-PC-VSTR-01:I,5,-5,3,5,-5
SR11A-PC-VSTR-01:SETI,0,0,4,5,-5
SR11A-PC-VSTR-02:I,5,-5,3,5,-5
SR11A-PC-VSTR-02:SETI,0,0,4,5,-5
SR11A-PC-VSTR-03:I,5,-5,3,5,-5
SR11A-PC-VSTR-03:SETI,0,0,4,5,-5
SR11A-PC-VSTR-04:I,5,-5,3,5,-5
SR11A-PC-VSTR-04:SETI,0,0,4,5,-5
SR11A-PC-VSTR-06:I,5,-5,3,5,-5
SR11A-PC-VSTR-06:SETI,0,0,4,5,-5
SR11A-PC-VSTR-07:I,5,-5,3,5,-5
SR11A-PC-VSTR-07:SETI,0,0,4,5,-5
SR11C-DI-EBPM-01:SA:X,10,-10,4,10,-10
SR11C-DI-EBPM-01:SA:Y,10,-10,4,10,-10
SR11C-DI-EBPM-02:SA:X,10,-10,4,10,-10
SR11C-DI-EBPM-02:SA:Y,10,-10,4,10,-10
SR11C-DI-EBPM-03:SA:X,10,-10,4,10,-10
SR11C-DI-EBPM-03:SA:Y,10,-10,4,10,-10
SR11C-DI-EBPM-04:SA:X,10,-10,4,10,-10
SR11C-DI-EBPM-04:SA:Y,10,-10,4,10,-10
SR11C-DI-EBPM-05:SA:X,10,-10,4,10,-10
SR11C-DI-EBPM-05:SA:Y,10,-10,4,10,-10
SR11C-DI-EBPM-06:SA:X,10,-10,4,10,-10
SR11C-DI-EBPM-06:SA:Y,10,-10,4,10,-10
SR11C-DI-EBPM-07:SA:X,10,-10,4,10,-10
SR11C-DI-EBPM-07:SA:Y,10,-10,4,10,-10
SR11I-PC-HSTR-11:I,5,-5,3,5,-5
SR11I-PC-HSTR-11:SETI,0,0,4,5,-5
SR11I-PC-HSTR-12:I,5,-5,3,5,-5
SR11I-PC-HSTR-12:SETI,0,0,4,5,-5
SR11I-PC-VSTR-11:I,5,-5,3,5,-5
SR11I-PC-VSTR-11:SETI,0,0,4,5,-5
SR11I-PC-VSTR-12:I,5,-5,3,5,-5
SR11I-PC-VSTR-12:SETI,0,0,4,5,-5
SR12A-PC-HSTR-01:I,5,-5,3,5,-5
SR12A-PC-HSTR-01:SETI,0,0,4,5,-5
SR12A-PC-HSTR-02:I,5,-5,3,5,-5
SR12A-PC-HSTR-02:SETI,0,0,4,5,-5
SR12A-PC-HSTR-03:I,5,-5,3,5,-5
SR12A-PC-HSTR-03:SETI,0,0,4,5,-5
SR12A-PC-HSTR-04:I,5,-5,3,5,-5
SR12A-PC-HSTR-04:SETI,0,0,4,5,-5
SR12A-PC-HSTR-05:I,5,-5,3,5,-5
SR12A-PC-HSTR-05:SETI,0,0,4,5,-5
SR12A-PC-HSTR-06:I,5,-5,3,5,-5
SR12A-PC-HSTR-06:SETI,0,0,4,5,-5
SR12A-PC-HSTR-07:I,5,-5,3,5,-5
SR12A-PC-HSTR-07:SETI,0,0,4,5,-5
SR12A-PC-Q1AB-05:I,200,0,3,200,0
SR12A-PC-Q1AB-05:SETI,0,0,4,200,0
SR12A-PC-Q1AD-06:I,200,0,3,200,0
